日付,レース場,レース番号,1着艇,2着艇,3着艇,1号艇_登録番号,1号艇_年齢,1号艇_支部,1号艇_体重,1号艇_級別,1号艇_全国勝率,1号艇_全国2連対率,1号艇_当地勝率,1号艇_当地2連対率,1号艇_モーター番号,1号艇_モーター2連対率,1号艇_ボート番号,1号艇_ボート2連対率,1号艇_展示タイム,1号艇_平均ST,1号艇_全体平均ST,1号艇_1着率,1号艇_2-3着率,2号艇_登録番号,2号艇_年齢,2号艇_支部,2号艇_体重,2号艇_級別,2号艇_全国勝率,2号艇_全国2連対率,2号艇_当地勝率,2号艇_当地2連対率,2号艇_モーター番号,2号艇_モーター2連対率,2号艇_ボート番号,2号艇_ボート2連対率,2号艇_展示タイム,2号艇_平均ST,2号艇_全体平均ST,2号艇_1着率,2号艇_2-3着率,3号艇_登録番号,3号艇_年齢,3号艇_支部,3号艇_体重,3号艇_級別,3号艇_全国勝率,3号艇_全国2連対率,3号艇_当地勝率,3号艇_当地2連対率,3号艇_モーター番号,3号艇_モーター2連対率,3号艇_ボート番号,3号艇_ボート2連対率,3号艇_展示タイム,3号艇_平均ST,3号艇_全体平均ST,3号艇_1着率,3号艇_2-3着率,4号艇_登録番号,4号艇_年齢,4号艇_支部,4号艇_体重,4号艇_級別,4号艇_全国勝率,4号艇_全国2連対率,4号艇_当地勝率,4号艇_当地2連対率,4号艇_モーター番号,4号艇_モーター2連対率,4号艇_ボート番号,4号艇_ボート2連対率,4号艇_展示タイム,4号艇_平均ST,4号艇_全体平均ST,4号艇_1着率,4号艇_2-3着率,5号艇_登録番号,5号艇_年齢,5号艇_支部,5号艇_体重,5号艇_級別,5号艇_全国勝率,5号艇_全国2連対率,5号艇_当地勝率,5号艇_当地2連対率,5号艇_モーター番号,5号艇_モーター2連対率,5号艇_ボート番号,5号艇_ボート2連対率,5号艇_展示タイム,5号艇_平均ST,5号艇_全体平均ST,5号艇_1着率,5号艇_2-3着率,6号艇_登録番号,6号艇_年齢,6号艇_支部,6号艇_体重,6号艇_級別,6号艇_全国勝率,6号艇_全国2連対率,6号艇_当地勝率,6号艇_当地2連対率,6号艇_モーター番号,6号艇_モーター2連対率,6号艇_ボート番号,6号艇_ボート2連対率,6号艇_展示タイム,6号艇_平均ST,6号艇_全体平均ST,6号艇_1着率,6号艇_2-3着率,1号艇が勝つか,2号艇勝利確率,3号艇勝利確率,4号艇勝利確率,5号艇勝利確率,6号艇勝利確率,1号艇以外で予測1着艇
2025-03-02,常滑,1,1,2,6,4191.0,43.0,埼玉,54.0,A2,6.06,44.07,6.16,40.63,43.0,21.31,45.0,34.56,6.74,0.1626415094339622,0.1638996138996139,0.0434782608695652,0.2608695652173913,4016.0,45.0,愛知,55.0,B1,4.91,27.06,4.98,28.89,4.0,32.26,36.0,33.99,6.77,0.1505263157894736,0.149047619047619,0.0555555555555555,0.0555555555555555,3419.0,55.0,群馬,56.0,B1,3.58,14.93,3.73,11.54,52.0,23.81,30.0,31.21,6.83,0.2137931034482758,0.2154999999999999,0.0,0.1,4664.0,41.0,福井,55.0,B1,3.59,18.99,3.89,11.11,3.0,31.34,14.0,27.54,6.76,0.1846875,0.1939805825242718,0.4285714285714285,0.3571428571428571,3863.0,50.0,東京,57.0,B1,4.63,26.6,4.35,19.23,38.0,30.43,51.0,28.67,6.78,0.1832258064516129,0.1596172248803827,0.0666666666666666,0.6,4988,27,静岡,56,B1,3.77,21.62,4.84,36.36,58,24.62,42,38.16,6.79,0.1407407407407407,0.1371978021978022,0.0588235294117647,0.4117647058823529,1,0.3885092690506635,0.1099963184941732,0.18281937716180427,0.2649580555098494,0.05371697978350967,2
2025-03-02,常滑,2,1,2,5,4610.0,34.0,東京,54.0,A2,5.85,41.82,6.76,51.52,40.0,24.19,31.0,35.25,6.7,0.1802325581395348,0.1590534979423868,0.0,0.3571428571428571,4782.0,38.0,岡山,52.0,B1,5.28,33.03,6.1,43.33,7.0,28.79,37.0,44.83,6.74,0.1551351351351351,0.15944,0.0,0.1875,5209.0,27.0,福岡,58.0,B1,2.88,6.98,1.4,0.0,29.0,33.82,46.0,39.74,6.8,0.1488,0.1768548387096774,0.0,0.4666666666666667,5379.0,20.0,滋賀,53.0,B2,1.03,0.0,0.0,0.0,1.0,35.29,20.0,36.43,6.75,0.26,0.23,0.7647058823529411,0.2058823529411764,4441.0,38.0,岡山,54.0,A1,6.48,44.14,6.14,42.86,26.0,30.77,12.0,23.4,6.68,0.1256756756756757,0.1284291187739463,0.1470588235294117,0.3823529411764705,4376,40,静岡,52,B1,5.75,40.57,6.02,46.15,8,25.71,27,29.93,6.76,0.1839024390243902,0.1574632352941176,0.074074074074074,0.4074074074074074,0,0.2810126668767323,0.11562049804446316,0.02459808378980678,0.5296653564579141,0.04910339483108371,5
2025-03-02,常滑,3,1,4,3,4727.0,37.0,福岡,54.0,B1,4.69,27.78,4.86,14.29,54.0,26.47,26.0,31.43,6.7,0.1364,0.1553061224489796,0.074074074074074,0.3703703703703703,4700.0,37.0,埼玉,54.0,A1,6.16,44.95,7.32,59.09,2.0,46.03,32.0,43.14,6.74,0.1541860465116279,0.146953125,0.074074074074074,0.2962962962962963,4306.0,41.0,愛知,50.0,B1,4.85,25.61,5.48,34.52,48.0,30.56,44.0,34.21,6.73,0.1915909090909091,0.1912844036697248,0.0303030303030303,0.3636363636363636,4152.0,44.0,東京,54.0,A2,5.1,30.61,5.17,31.43,41.0,31.15,23.0,38.52,6.72,0.1621428571428571,0.1745454545454545,0.4761904761904761,0.3333333333333333,4538.0,34.0,大阪,53.0,A2,6.18,47.06,4.75,25.0,19.0,43.08,59.0,36.36,6.58,0.166875,0.1531914893617021,0.1521739130434782,0.5217391304347826,5071,30,福岡,53,B1,4.72,26.47,5.29,28.57,24,25.0,41,38.82,6.73,0.1877272727272727,0.1681818181818181,0.0,0.5789473684210527,0,0.5675888548110993,0.08923916138019382,0.11982160838428427,0.2057761096491944,0.017574265775228103,2
2025-03-02,常滑,4,1,2,6,3563.0,55.0,静岡,53.0,A2,5.37,34.75,5.86,42.86,28.0,23.33,55.0,21.48,6.75,0.1594,0.1575432525951557,0.088235294117647,0.3823529411764705,4462.0,38.0,大阪,60.0,B1,5.32,38.67,4.81,34.62,42.0,25.0,22.0,30.0,6.78,0.1534615384615384,0.1693406593406593,0.032258064516129,0.3870967741935484,5076.0,28.0,静岡,54.0,B1,5.09,31.25,3.51,14.29,32.0,21.05,53.0,25.9,6.81,0.1803846153846154,0.2002409638554217,0.0,0.2439024390243902,3454.0,53.0,岡山,61.0,B1,4.38,22.09,3.56,22.22,47.0,36.76,13.0,36.65,6.79,0.145625,0.1550802139037433,0.0,0.0,5376.0,20.0,大阪,55.0,B2,1.95,1.67,1.17,0.0,57.0,29.85,33.0,27.14,6.74,0.1761904761904762,0.1740983606557377,0.0,0.0,4848,30,福岡,52,A1,7.47,56.6,6.68,52.94,27,22.06,52,32.47,6.71,0.1607894736842105,0.1436046511627907,0.0,0.4,0,0.19145304033610264,0.18753486574271958,0.2221393027152097,0.024399577030562152,0.374473214175406,6
2025-03-02,常滑,5,2,1,3,4128.0,44.0,東京,56.0,B1,5.34,35.63,4.91,40.91,20.0,29.09,43.0,32.17,6.85,0.1413793103448275,0.1423497267759562,0.0327868852459016,0.4918032786885246,4953.0,30.0,埼玉,54.0,A1,6.48,48.41,5.65,38.24,50.0,31.75,57.0,32.69,6.75,0.1526086956521739,0.1536082474226804,0.024793388429752,0.3636363636363636,5229.0,22.0,滋賀,56.0,B1,5.5,40.5,2.38,8.33,13.0,20.97,75.0,31.29,6.76,0.1965217391304348,0.1668852459016393,0.0769230769230769,0.3846153846153846,3904.0,47.0,大阪,56.0,A2,5.53,40.83,5.64,38.89,16.0,38.46,64.0,30.14,6.75,0.1775609756097561,0.1663703703703703,0.0526315789473684,0.1578947368421052,3419.0,55.0,群馬,56.0,B1,3.58,14.93,3.73,11.54,52.0,23.81,30.0,31.21,6.81,0.2376190476190476,0.2154999999999999,0.0,0.2352941176470588,5345,21,愛知,52,B2,1.67,0.0,1.2,0.0,62,32.26,50,39.04,6.75,0.2469354838709677,0.2376923076923076,0.0833333333333333,0.25,0,0.4588087872665596,0.27192431509236925,0.21228126855108717,0.045379857643655284,0.01160577144632891,2
2025-03-02,常滑,6,1,4,6,3692.0,53.0,福井,53.0,B1,4.73,27.47,4.66,27.59,49.0,21.13,70.0,33.99,6.79,0.1506060606060606,0.1618357487922705,0.0,0.0769230769230769,3939.0,47.0,愛知,53.0,A2,6.41,45.33,6.07,40.91,12.0,28.57,21.0,26.77,6.74,0.176060606060606,0.1521428571428571,0.0,0.0833333333333333,4430.0,39.0,東京,56.0,A1,6.25,47.83,5.12,29.41,10.0,33.85,16.0,32.37,6.77,0.1716279069767441,0.1721705426356589,0.0,0.3333333333333333,3863.0,50.0,東京,57.0,B1,4.63,26.6,4.35,19.23,38.0,30.43,51.0,28.67,6.75,0.1648717948717948,0.1596172248803827,0.0,0.375,5379.0,20.0,滋賀,53.0,B2,1.03,0.0,0.0,0.0,1.0,35.29,20.0,36.43,6.79,0.2257142857142857,0.23,0.0,0.2857142857142857,4254,41,滋賀,51,A2,5.89,43.93,5.79,34.48,36,28.57,60,22.14,6.73,0.1678378378378378,0.1367843137254902,0.0,0.2222222222222222,0,0.47465408003796017,0.27931541191177,0.13599932810602836,0.0085151007152804,0.1015160792289612,2
2025-03-02,常滑,7,1,2,3,3928.0,49.0,福岡,61.0,B1,4.25,22.5,5.15,35.0,53.0,30.3,71.0,31.43,6.77,0.1475862068965517,0.1648372093023255,0.0,0.1666666666666666,3996.0,45.0,群馬,52.0,A2,7.79,59.82,7.38,59.46,51.0,36.07,48.0,33.55,6.77,0.14,0.1480701754385965,0.0,0.0,4664.0,41.0,福井,55.0,B1,3.59,18.99,3.89,11.11,3.0,31.34,14.0,27.54,6.73,0.2024324324324324,0.1939805825242718,0.3103448275862069,0.5172413793103449,4727.0,37.0,福岡,54.0,B1,4.69,27.78,4.86,14.29,54.0,26.47,26.0,31.43,6.8,0.1425,0.1553061224489796,0.119047619047619,0.4285714285714285,4409.0,39.0,愛知,56.0,A1,5.99,38.74,6.16,40.0,31.0,23.88,25.0,31.25,6.76,0.1527659574468085,0.1467142857142857,0.1025641025641025,0.2307692307692307,4782,38,岡山,52,B1,5.28,33.03,6.1,43.33,7,28.79,37,44.83,6.75,0.1745454545454545,0.15944,0.0689655172413793,0.2068965517241379,0,0.684172016626654,0.0677034267509924,0.09380146092467492,0.11344324453622594,0.040879851161452756,2
2025-03-02,常滑,8,4,1,5,3717.0,50.0,岡山,57.0,A2,5.79,37.5,6.46,46.43,33.0,33.33,39.0,35.53,6.76,0.13225,0.1434299516908212,0.0294117647058823,0.2058823529411764,3503.0,55.0,埼玉,52.0,B1,4.03,7.89,3.39,7.14,23.0,31.75,49.0,32.14,6.79,0.177027027027027,0.1785863874345549,0.0,0.125,5147.0,31.0,埼玉,51.0,B1,5.16,33.33,5.18,33.33,59.0,38.33,72.0,32.67,6.75,0.1363636363636363,0.131595744680851,0.3076923076923077,0.2692307692307692,4539.0,34.0,群馬,52.0,A1,6.44,49.57,6.28,48.94,46.0,27.42,65.0,33.33,6.76,0.1458,0.1423357664233576,0.0,0.3611111111111111,4298.0,42.0,愛知,55.0,A2,5.82,38.84,6.09,51.06,21.0,35.59,40.0,34.21,6.76,0.1691176470588235,0.1578947368421052,0.0625,0.40625,5376,20,大阪,55,B2,1.95,1.67,1.17,0.0,57,29.85,33,27.14,6.68,0.1734210526315789,0.1740983606557377,0.0,0.2894736842105263,0,0.07416800519344462,0.2876623543913284,0.47854582453618955,0.1454554978914349,0.014168317987602475,4
2025-03-02,常滑,9,2,1,6,4016.0,45.0,愛知,55.0,B1,4.91,27.06,4.98,28.89,4.0,32.26,36.0,33.99,6.72,0.1502857142857142,0.149047619047619,0.081081081081081,0.2162162162162162,3563.0,55.0,静岡,53.0,A2,5.37,34.75,5.86,42.86,28.0,23.33,55.0,21.48,6.8,0.1518867924528302,0.1575432525951557,0.0,0.1379310344827586,4441.0,38.0,岡山,54.0,A1,6.48,44.14,6.14,42.86,26.0,30.77,12.0,23.4,6.74,0.1304444444444444,0.1284291187739463,0.4418604651162791,0.3953488372093023,5345.0,21.0,愛知,52.0,B2,1.67,0.0,1.2,0.0,62.0,32.26,50.0,39.04,6.79,0.2105555555555555,0.2376923076923076,0.048780487804878,0.5121951219512195,3702.0,51.0,福岡,58.0,B1,4.87,30.65,5.58,30.56,9.0,16.13,69.0,25.52,6.79,0.1396,0.1452941176470588,0.1363636363636363,0.4090909090909091,4152,44,東京,54,A2,5.1,30.61,5.17,31.43,41,31.15,23,38.52,6.76,0.194,0.1745454545454545,0.0476190476190476,0.5,0,0.26786035489695614,0.5936682634138606,0.02170689748174819,0.07209145486069427,0.0446730293467407,3
2025-03-02,平和島,1,1,4,6,5253.0,22.0,東京,54.0,B1,3.46,16.33,2.01,6.25,24.0,48.65,50.0,33.08,6.8,0.1611764705882353,0.173010752688172,0.0303030303030303,0.2424242424242424,4211.0,41.0,東京,60.0,B1,4.12,21.35,3.59,18.52,43.0,31.72,72.0,33.56,6.83,0.1584375,0.1510843373493976,0.0,0.303030303030303,4145.0,43.0,東京,55.0,B1,3.84,13.27,4.42,23.29,55.0,27.59,20.0,33.74,6.76,0.2519444444444444,0.2507476635514019,0.03125,0.1875,3226.0,59.0,東京,51.0,B1,4.53,23.28,5.03,30.99,63.0,46.98,75.0,37.23,6.78,0.1660975609756097,0.1783783783783784,0.4054054054054054,0.4864864864864865,4676.0,36.0,東京,57.0,B1,5.13,30.77,4.65,30.43,46.0,25.36,45.0,29.93,6.93,0.15,0.151743119266055,0.1025641025641025,0.5128205128205128,4526,36,愛知,51,A1,6.55,48.48,4.9,40.0,11,24.65,69,36.49,6.79,0.1465625,0.133646408839779,0.0909090909090909,0.3939393939393939,0,0.22638247798306066,0.11093046171850207,0.24131078316973226,0.17736887031154502,0.24400740681716007,6
2025-03-02,平和島,2,1,3,4,4792.0,34.0,東京,51.0,B1,4.21,25.0,3.94,15.69,40.0,40.54,64.0,36.23,6.75,0.1482758620689655,0.1744623655913978,0.0625,0.40625,3569.0,53.0,東京,53.0,B1,4.19,21.43,4.9,27.94,61.0,30.66,58.0,37.32,6.85,0.1833333333333333,0.18656,0.0512820512820512,0.3076923076923077,4619.0,42.0,東京,52.0,B1,4.17,22.22,5.5,37.5,14.0,26.28,10.0,30.13,6.67,0.2064516129032258,0.1936559139784946,0.0,0.3888888888888889,4440.0,38.0,東京,54.0,B1,4.51,24.04,0.0,0.0,17.0,27.14,21.0,32.61,6.81,0.1580555555555555,0.1732272727272727,0.3548387096774194,0.2903225806451613,4465.0,38.0,東京,53.0,B1,4.75,26.37,4.16,14.49,67.0,27.74,73.0,32.41,6.86,0.1796774193548387,0.1731147540983606,0.0357142857142857,0.25,5371,22,東京,61,B2,1.34,0.0,1.12,0.0,30,36.55,65,26.67,6.82,0.2024999999999999,0.201,0.0294117647058823,0.2058823529411764,0,0.3044201373638849,0.39797325759914076,0.16229689200263053,0.12756991048590993,0.00773980254843392,3
2025-03-02,平和島,3,1,3,2,3813.0,49.0,愛知,54.0,A1,6.45,45.28,7.31,56.41,33.0,41.89,61.0,40.41,6.82,0.1480392156862745,0.1643873517786561,0.0344827586206896,0.2068965517241379,3681.0,51.0,東京,51.0,B1,4.32,21.95,6.19,40.82,54.0,22.38,23.0,25.0,6.78,0.149,0.1613768115942029,0.0,0.074074074074074,3812.0,49.0,東京,51.0,B1,4.44,18.37,3.96,16.36,12.0,36.3,56.0,30.66,6.67,0.1542857142857143,0.1742708333333333,0.0,0.0,3202.0,59.0,東京,52.0,B1,4.77,27.45,4.75,25.0,70.0,35.46,17.0,29.86,6.85,0.186,0.1796534653465346,0.7924528301886793,0.1698113207547169,5190.0,24.0,東京,51.0,B1,3.84,17.5,3.0,12.12,45.0,46.58,19.0,40.91,6.69,0.202258064516129,0.1895061728395061,0.2127659574468085,0.4893617021276595,4818,33,東京,55,B1,5.25,35.44,5.14,38.46,13,31.94,74,22.48,6.72,0.1025,0.1141891891891891,0.1463414634146341,0.5121951219512195,1,0.17882222685408522,0.16942490824461992,0.09266885226969626,0.1426865242406705,0.41639748839092805,6
2025-03-02,平和島,4,1,2,3,3897.0,48.0,山口,56.0,A1,7.15,41.05,0.0,0.0,50.0,27.97,15.0,43.06,6.8,0.1364583333333333,0.137926267281106,0.073170731707317,0.5609756097560976,4245.0,43.0,東京,53.0,B1,5.06,27.52,5.0,26.19,10.0,30.56,51.0,40.69,6.85,0.1855,0.176943231441048,0.081081081081081,0.3783783783783784,5133.0,25.0,東京,52.0,B1,5.02,30.91,4.24,21.5,31.0,27.41,54.0,37.5,6.78,0.1569047619047619,0.1719402985074627,0.0465116279069767,0.3953488372093023,4421.0,36.0,東京,56.0,B1,3.46,5.36,4.71,21.43,23.0,33.1,59.0,34.72,6.74,0.1713043478260869,0.1829770992366412,0.25,0.4,3293.0,59.0,東京,54.0,B1,4.06,16.87,4.03,19.7,25.0,33.11,66.0,35.29,6.91,0.2024999999999999,0.1934615384615384,0.0952380952380952,0.4285714285714285,3463,57,東京,52,B1,4.72,21.28,5.15,35.48,35,40.56,22,45.51,6.78,0.2369230769230769,0.1887368421052631,0.0,0.3478260869565217,1,0.4001334315867474,0.3597518199574924,0.09230761708291231,0.062349208106003244,0.08545792326684455,2
2025-03-02,平和島,5,3,2,1,4956.0,29.0,東京,55.0,B1,4.37,15.87,4.5,25.86,59.0,24.82,12.0,36.84,6.79,0.142,0.174074074074074,0.0769230769230769,0.2692307692307692,4615.0,44.0,東京,54.0,B1,4.13,16.25,4.48,25.0,44.0,38.62,63.0,35.25,6.73,0.1851219512195122,0.1891089108910891,0.0,0.1363636363636363,4728.0,37.0,東京,54.0,B1,4.59,26.92,5.3,35.94,28.0,34.93,13.0,30.52,6.88,0.184054054054054,0.1892592592592592,0.0,0.35,3340.0,59.0,東京,54.0,B1,4.69,25.78,4.57,22.33,58.0,39.44,16.0,30.41,6.79,0.1758536585365853,0.1706425702811245,0.6935483870967742,0.2258064516129032,4985.0,27.0,山口,51.0,A1,6.73,50.71,6.41,46.34,21.0,43.06,67.0,40.43,6.78,0.1727777777777777,0.1487900355871886,0.2142857142857142,0.4523809523809524,4945,32,東京,53,B1,4.44,20.59,4.49,25.0,18,20.98,70,29.73,6.82,0.1676923076923077,0.159390243902439,0.1739130434782608,0.4782608695652174,0,0.29464071983486007,0.18447298049809055,0.12012589078733245,0.37298766356712143,0.02777274531259551,5
2025-03-02,平和島,6,1,6,2,4906.0,29.0,東京,53.0,B1,5.24,35.45,4.9,29.03,66.0,30.14,52.0,34.59,6.75,0.1641025641025641,0.1520960698689956,0.0652173913043478,0.5652173913043478,4676.0,36.0,東京,57.0,B1,5.13,30.77,4.65,30.43,46.0,25.36,45.0,29.93,6.91,0.135,0.151743119266055,0.0606060606060606,0.4545454545454545,4660.0,33.0,東京,54.0,B1,3.99,17.65,4.11,16.67,49.0,37.76,71.0,31.67,6.91,0.1761290322580645,0.1921546961325967,0.0,0.4871794871794871,4619.0,42.0,東京,52.0,B1,4.17,22.22,5.5,37.5,14.0,26.28,10.0,30.13,6.82,0.1642857142857142,0.1936559139784946,0.2222222222222222,0.5555555555555556,5371.0,22.0,東京,61.0,B2,1.34,0.0,1.12,0.0,30.0,36.55,65.0,26.67,7.02,0.191,0.201,0.0,0.3076923076923077,4184,38,大阪,52,A1,6.75,55.46,7.41,64.71,47,24.14,47,40.43,6.86,0.1684210526315789,0.1589361702127659,0.0,0.2413793103448276,0,0.30592433557595905,0.09073186643587834,0.12640767128485805,0.007503401643192355,0.46943272506011224,6
2025-03-02,平和島,7,1,3,6,5135.0,25.0,東京,54.0,B1,5.71,41.23,5.32,33.53,34.0,35.37,57.0,31.4,6.63,0.1469696969696969,0.1619178082191781,0.0,0.2916666666666667,4465.0,38.0,東京,53.0,B1,4.75,26.37,4.16,14.49,67.0,27.74,73.0,32.41,6.85,0.1593103448275862,0.1731147540983606,0.0,0.238095238095238,4818.0,33.0,東京,55.0,B1,5.25,35.44,5.14,38.46,13.0,31.94,74.0,22.48,6.81,0.1060714285714285,0.1141891891891891,0.0,0.1212121212121212,4641.0,33.0,東京,51.0,B1,5.0,27.84,4.5,20.59,39.0,28.28,49.0,20.95,6.64,0.1770967741935483,0.174054054054054,0.7407407407407407,0.2222222222222222,4211.0,41.0,東京,60.0,B1,4.12,21.35,3.59,18.52,43.0,31.72,72.0,33.56,6.91,0.1503703703703703,0.1510843373493976,0.125,0.575,4145,43,東京,55,B1,3.84,13.27,4.42,23.29,55,27.59,20,33.74,6.7,0.2569696969696969,0.2507476635514019,0.131578947368421,0.4210526315789473,1,0.2305286724749857,0.4537907622148349,0.20681818730537194,0.07916724907776031,0.029695128927047218,3
2025-03-02,平和島,8,4,2,5,5190.0,24.0,東京,51.0,B1,3.84,17.5,3.0,12.12,45.0,46.58,19.0,40.91,6.7,0.163,0.1895061728395061,0.21875,0.25,3293.0,59.0,東京,54.0,B1,4.06,16.87,4.03,19.7,25.0,33.11,66.0,35.29,6.89,0.1917142857142857,0.1934615384615384,0.2,0.3428571428571428,4440.0,38.0,東京,54.0,B1,4.51,24.04,0.0,0.0,17.0,27.14,21.0,32.61,6.73,0.1586046511627907,0.1732272727272727,0.1875,0.40625,4245.0,43.0,東京,53.0,B1,5.06,27.52,5.0,26.19,10.0,30.56,51.0,40.69,6.79,0.2008571428571428,0.176943231441048,0.5833333333333334,0.2916666666666667,3202.0,59.0,東京,52.0,B1,4.77,27.45,4.75,25.0,70.0,35.46,17.0,29.86,6.86,0.182,0.1796534653465346,0.0869565217391304,0.4347826086956521,5096,29,東京,53,B1,5.97,42.74,4.42,26.32,29,49.3,60,35.61,6.81,0.1324137931034482,0.1298039215686274,0.15,0.4,0,0.18835452161910854,0.35756617400530494,0.09753070250552644,0.1907007051398276,0.16584789673023254,3
2025-03-02,平和島,9,2,1,5,3463.0,57.0,東京,52.0,B1,4.72,21.28,5.15,35.48,35.0,40.56,22.0,45.51,6.68,0.1917857142857142,0.1887368421052631,0.0,0.4090909090909091,4985.0,27.0,山口,51.0,A1,6.73,50.71,6.41,46.34,21.0,43.06,67.0,40.43,6.82,0.1421739130434782,0.1487900355871886,0.0,0.4210526315789473,4956.0,29.0,東京,55.0,B1,4.37,15.87,4.5,25.86,59.0,24.82,12.0,36.84,6.84,0.172,0.174074074074074,0.0,0.1851851851851851,5133.0,25.0,東京,52.0,B1,5.02,30.91,4.24,21.5,31.0,27.41,54.0,37.5,6.73,0.1776470588235294,0.1719402985074627,0.4615384615384615,0.2307692307692307,3681.0,51.0,東京,51.0,B1,4.32,21.95,6.19,40.82,54.0,22.38,23.0,25.0,6.81,0.1471428571428571,0.1613768115942029,0.0697674418604651,0.2325581395348837,4792,34,東京,51,B1,4.21,25.0,3.94,15.69,40,40.54,64,36.23,6.76,0.1879310344827586,0.1744623655913978,0.088235294117647,0.2058823529411764,0,0.7256430145363262,0.0676997906523767,0.1037528111707638,0.07853007751766265,0.024374306122870597,2
2025-03-02,戸田,1,1,4,3,4113.0,44.0,群馬,54.0,B1,5.13,29.82,4.45,22.41,60.0,25.77,51.0,23.48,6.82,0.2163414634146341,0.1952569169960474,0.2,0.25,4078.0,46.0,群馬,51.0,B1,3.11,12.5,3.19,14.29,34.0,27.97,70.0,29.06,6.69,0.1855882352941176,0.1893989071038251,0.1034482758620689,0.4482758620689655,4623.0,40.0,三重,53.0,B1,4.45,21.62,4.7,25.0,39.0,30.3,54.0,37.29,6.8,0.1527272727272727,0.1669098712446352,0.0952380952380952,0.238095238095238,5248.0,22.0,静岡,48.0,B1,3.21,14.93,3.4,13.33,31.0,23.93,34.0,30.97,6.86,0.1842857142857143,0.1820121951219512,0.0909090909090909,0.3181818181818182,3921.0,50.0,福井,51.0,B1,4.83,29.35,5.44,31.25,35.0,33.64,74.0,25.83,6.81,0.1690322580645161,0.171574074074074,0.0,0.2105263157894736,4997,31,埼玉,50,B2,2.14,2.86,3.14,10.71,37,31.09,55,25.47,6.89,0.1644444444444444,0.1906153846153846,0.3571428571428571,0.2142857142857142,0,0.2506408291225283,0.30491110842252567,0.12004937394049987,0.2983801222590006,0.026018566255445574,3
2025-03-02,戸田,2,3,5,1,4898.0,33.0,埼玉,60.0,B2,4.11,14.29,5.04,22.22,57.0,31.63,58.0,41.23,6.81,0.1773333333333333,0.18,0.0571428571428571,0.4857142857142857,4626.0,38.0,愛知,52.0,B1,3.74,20.83,4.06,17.02,32.0,26.32,15.0,50.0,6.77,0.1446428571428571,0.1782389937106918,0.0,0.4545454545454545,4781.0,38.0,東京,52.0,B1,4.47,18.63,5.11,28.57,53.0,43.2,72.0,27.87,6.8,0.1895,0.1897619047619047,0.0,0.4411764705882353,3992.0,46.0,埼玉,55.0,A2,5.55,36.46,5.88,46.97,56.0,32.54,66.0,18.35,6.83,0.144375,0.149090909090909,0.0,0.3125,4607.0,35.0,福岡,54.0,A2,5.7,35.86,6.0,14.29,42.0,35.94,73.0,28.32,6.8,0.1920454545454545,0.1780988593155893,0.0,0.1724137931034483,3790,52,群馬,53,B1,4.54,25.47,4.77,25.58,45,35.0,37,28.95,6.88,0.1821621621621621,0.1553813559322034,0.1724137931034483,0.5517241379310345,0,0.17103974739000682,0.17615890336379333,0.4682051551094708,0.1593876277309417,0.025208566405787454,4
2025-03-02,戸田,3,2,5,6,3807.0,50.0,埼玉,51.0,B1,4.4,19.78,5.0,29.5,58.0,33.91,43.0,30.09,6.86,0.1584848484848485,0.165,0.0,0.3714285714285714,4159.0,43.0,埼玉,52.0,A1,6.05,43.8,5.81,43.52,1.0,31.09,64.0,35.04,6.83,0.1579487179487179,0.1674169741697417,0.032258064516129,0.4193548387096774,4355.0,41.0,福岡,60.0,B1,3.67,13.83,3.28,16.67,41.0,25.27,11.0,23.08,6.91,0.2041860465116279,0.1896380090497737,0.03125,0.34375,5153.0,28.0,東京,45.0,B1,3.88,14.29,2.86,6.9,40.0,25.24,59.0,30.97,6.87,0.179,0.1759890109890109,0.0606060606060606,0.2727272727272727,5237.0,25.0,福岡,55.0,B1,2.93,13.33,0.0,0.0,36.0,31.13,68.0,38.66,6.87,0.1697297297297297,0.1725443786982248,0.0,0.1851851851851851,4381,40,兵庫,51,A2,6.22,47.11,4.52,28.57,13,18.45,65,33.91,6.71,0.183030303030303,0.1590909090909091,0.4615384615384615,0.4230769230769231,0,0.5682794506579992,0.10188150566531062,0.1632389926958824,0.048570629142323594,0.11802942183848422,2
2025-03-02,戸田,4,1,5,2,4234.0,41.0,福岡,58.0,B1,4.68,22.64,4.5,25.0,38.0,37.88,38.0,40.17,6.7,0.1358823529411764,0.1717050691244239,0.16,0.44,3659.0,50.0,群馬,55.0,B1,5.65,34.86,4.5,21.05,55.0,34.43,13.0,25.23,6.8,0.1671875,0.1741752577319587,0.1379310344827586,0.3793103448275862,4709.0,35.0,福岡,57.0,A2,5.8,36.61,5.04,30.43,25.0,38.93,62.0,29.27,6.81,0.1633333333333333,0.1673839662447257,0.1071428571428571,0.3214285714285714,3339.0,59.0,兵庫,56.0,B1,4.74,23.29,5.6,36.0,51.0,29.09,60.0,42.11,6.82,0.1596551724137931,0.166701030927835,0.0,0.4642857142857143,4907.0,29.0,大阪,53.0,A1,6.96,54.95,6.42,45.16,44.0,34.43,21.0,28.21,6.8,0.1588235294117647,0.1427441860465116,0.0,0.2692307692307692,4103,45,埼玉,53,B1,3.93,17.24,4.4,21.43,63,37.5,75,42.11,6.78,0.2778571428571428,0.2247290640394088,0.4230769230769231,0.3076923076923077,0,0.2348053698996556,0.27026903893373916,0.11524384835121848,0.36637740303479477,0.013304339780591923,5
