,original_index,日付,レース場,レース番号,正解1着艇,1号艇勝利確率,2号艇勝利確率,3号艇勝利確率,4号艇勝利確率,5号艇勝利確率,6号艇勝利確率,1号艇確率,2号艇確率,3号艇確率,4号艇確率,5号艇確率,6号艇確率
3372,17083,2024-09-07,三国,6,4,0.10524095632822675,0.2172989626377308,0.2867956351410235,0.27764330120488834,0.06392170487244922,0.04909943981568146,0.7418327119873642,0.6013742705805467,0.7366552884485236,0.6654572587574142,0.3161181202625207,0.14284625944582088
3373,17092,2024-09-07,丸亀,7,1,0.1986575122471652,0.2885691145026362,0.23746957687618284,0.07458219695329815,0.1239785088764819,0.07674309054423564,0.7570759497414491,0.7017863624075149,0.643553313751885,0.3827092113641295,0.2564092147510773,0.17732153220231153
3374,17099,2024-09-07,多摩川,5,4,0.3909238998690918,0.08524303108971086,0.05094335106789561,0.20878659948877112,0.07626193008424685,0.1878411884002838,0.8956110254617037,0.4380351316633613,0.2336221028370827,0.5419902096271614,0.4400712811229771,0.5221923113096578
3375,17104,2024-09-07,大村,2,1,0.26533105599830975,0.1841091699263537,0.20857262924171374,0.1780524258773683,0.10323577894792144,0.06069894000833304,0.8942523246050985,0.6728821219310518,0.6759245255948068,0.4972477150932468,0.2210112116059093,0.054985472309401165
3376,17109,2024-09-07,大村,8,1,0.5818853161992579,0.054240185846425766,0.20989717371943897,0.050007728673715515,0.07558930746762936,0.028380288093532467,0.9436155410698582,0.42852220441358085,0.7316782372203263,0.35762654407564726,0.26709344217143016,0.19870244501265666
3377,17112,2024-09-07,宮島,3,1,0.07003848453412471,0.34791853285723656,0.11774749467790921,0.23620133013229982,0.01224853609596842,0.21584562170246127,0.6327754614804911,0.7762143748941318,0.43109567049326203,0.6682632728220234,0.05147845798974348,0.5507187646187834
3378,17113,2024-09-07,宮島,4,3,0.38769992624736654,0.09399423675971634,0.1579623861115035,0.17371949419341506,0.14449896120963443,0.042124995478364104,0.9133781627862985,0.4581677475207353,0.6704886776026446,0.4937623042811707,0.47102642729037725,0.18698384300164875
3379,17115,2024-09-07,宮島,6,3,0.11194854368095458,0.27640741479815656,0.22758812060885975,0.21547275518292774,0.07718319206783324,0.09139997366126813,0.7207398472179306,0.7360005141097685,0.6963404937424408,0.5883567064908467,0.20547189330034715,0.2841083465735192
3380,17117,2024-09-07,宮島,8,1,0.2124292165238142,0.2613660293741335,0.2782960984305826,0.07535342364956137,0.12849353752055861,0.04406169450134974,0.7804200121916076,0.6972231370731224,0.7645985306438865,0.29087075121749006,0.266813811473811,0.1281448974532724
3381,17119,2024-09-07,尼崎,1,3,0.05108635037833742,0.09677967207240365,0.6445357503461189,0.06532894739020015,0.11517114192340618,0.02709813788953384,0.6524837055695133,0.5292860008211239,0.8565070684900671,0.5347558983050377,0.37328481978671685,0.10437420937152415
3382,17120,2024-09-07,尼崎,2,1,0.36157877827908647,0.07773585466337325,0.06025357532992675,0.06998963496012763,0.07539965677320948,0.3550424999942764,0.9454301361261683,0.41194911448840627,0.4181090837508944,0.43251236375673413,0.20347053241607876,0.5034234460416314
3383,17122,2024-09-07,尼崎,4,1,0.06429892937472874,0.21026103684029945,0.28176925295467253,0.05219276970833977,0.11505958655168683,0.27641842457027266,0.5355440522412765,0.6703449074207821,0.6456476113550293,0.22608567957264683,0.4342621251833719,0.546593849359186
3384,17135,2024-09-07,徳山,8,1,0.08789141308007818,0.19903423616079513,0.27028850284301703,0.1331539755423249,0.2982352980048133,0.011396574368971464,0.7392105006735662,0.7220992887263314,0.6796653861377179,0.464840208120903,0.5937230958684607,0.03453636638874862
3385,17149,2024-09-07,津,5,3,0.24743826897015203,0.21324868940068606,0.1748531036412331,0.11681916492254497,0.1567864835518184,0.0908542895135655,0.8571226459000624,0.46591102198918066,0.5918177074235694,0.43561338314320913,0.3236586273898631,0.2851129695816688
3386,17161,2024-09-07,福岡,8,1,0.3203562665430884,0.32947247022538234,0.10399888696186968,0.18004705443231986,0.046668301024105394,0.019457020813234204,0.9118453154765033,0.765801093034718,0.6216860263716489,0.5616163726541358,0.2161302265508496,0.10507087782500805
3387,17163,2024-09-07,芦屋,1,3,0.2030977773874056,0.09540636610798976,0.19022487578329914,0.2472683272789263,0.18800040606680926,0.07600224737557006,0.8466306613178705,0.5553455050388804,0.5230903518327017,0.540302935216119,0.30618797163568673,0.17918414600410157
3388,17172,2024-09-07,若松,2,1,0.11693470307627658,0.037144485559790025,0.10561006440546099,0.08275946841736623,0.624442312042422,0.03310896649868412,0.8570777650192397,0.2341471506855366,0.6058766644848755,0.2738686395693396,0.6861660021014865,0.1569558249800337
3389,17178,2024-09-07,若松,9,1,0.4116948821826703,0.205829123074799,0.12665743046148234,0.13157401752037456,0.05842108019645677,0.06582346656421699,0.9363703470357061,0.7812738827019955,0.6351442648372693,0.5189982749519315,0.2245645666674937,0.11834051344795349
3390,17179,2024-09-07,蒲郡,1,1,0.17581396533132226,0.3208810879538121,0.2241902751571904,0.04062266275968356,0.14931648231581449,0.08917552648217716,0.8090196080293942,0.7940961519000564,0.6035453417393591,0.15028344141077263,0.3431131038135268,0.34778958193109116
3391,17183,2024-09-07,蒲郡,5,1,0.19313033878929944,0.12615127984621122,0.07386719627754358,0.35732727891259086,0.06722702358324581,0.182296882591109,0.7145910022444868,0.6813223238857276,0.3032551955661819,0.7064887048530896,0.24556514772367177,0.33204323328104557
3392,17192,2024-09-08,びわこ,6,2,0.3831862178197764,0.13717780058006562,0.08961983647240727,0.1579588961255697,0.04480932786666213,0.18724792113551883,0.9298419887684632,0.5980320802996419,0.47202652571853565,0.4100345558882322,0.26119372036343375,0.37178400498575725
3393,17196,2024-09-08,丸亀,1,1,0.11603322963327212,0.11215106024716447,0.44810806242546214,0.07783589697393979,0.0999732919949331,0.14589845872522839,0.8164989645286092,0.5522113171945998,0.7100032363736749,0.45216160404092515,0.22767676139920537,0.3189748075030998
3394,17210,2024-09-08,多摩川,7,4,0.1490570107382812,0.0879242628625677,0.08151389811190075,0.33423919026890203,0.03386787487572196,0.31339776314262635,0.7351862006045811,0.4442739116150619,0.33608678089117106,0.7205344622198874,0.17869277179473997,0.4868311931575425
3395,17224,2024-09-08,宮島,4,4,0.40616309269304607,0.08661282106928735,0.10813546127752126,0.09120377624523582,0.079593141702889,0.22829170701202048,0.8979612254047273,0.5638682133146444,0.5334576063623292,0.4058975983309696,0.20377392234753622,0.4729314443512292
3396,17227,2024-09-08,宮島,7,1,0.3245698721127393,0.2054399650683115,0.15582956497248215,0.12228643615182333,0.1609886091288536,0.03088555256579002,0.9141502775275927,0.6910994325574613,0.5882939156059752,0.47137391838597237,0.2760233349048808,0.1254844569910551
3397,17239,2024-09-08,平和島,2,2,0.12620365074134868,0.16753758157269688,0.07416237201336735,0.0856712936081605,0.4446492435385204,0.10177585852590613,0.6985509957415745,0.5970758730305239,0.3589795905467182,0.23344664475887367,0.6770151002772737,0.37368216295972
3398,17244,2024-09-08,平和島,8,2,0.13066885766177622,0.0556678173495064,0.08930089437474743,0.5829108918037136,0.060825151089389,0.08062638772086744,0.813501551778217,0.35977959435819495,0.4124817273470179,0.8349528301919459,0.2254869751179784,0.2830736302805621
3399,17250,2024-09-08,徳山,5,1,0.29059296218461955,0.03763567440733992,0.12286921492667716,0.178246446955342,0.04499279052472488,0.32566291100129646,0.886511195663751,0.38247659398711603,0.5278946664182825,0.5712799627515238,0.14723382506052224,0.48590378523559313
3400,17255,2024-09-08,桐生,1,3,0.1749988647382516,0.1380405441673389,0.2985630974704765,0.30258864791986695,0.07612385618412473,0.009684989519941378,0.7498841235894507,0.48300114311201514,0.648411087358984,0.674353944766523,0.2672026500798362,0.011803541951677437
3401,17258,2024-09-08,桐生,4,1,0.11855457416482623,0.08154015550897221,0.40210632419053616,0.2876004730093749,0.06385744897541777,0.046341024150872545,0.816688896393264,0.3919913099589899,0.7790134915295405,0.6417636125754671,0.1885127645620868,0.25308300952674245
3402,17265,2024-09-08,津,4,1,0.24075222208869615,0.21583505985934792,0.13045445089618196,0.1115905858974195,0.25569191625316057,0.04567576500519386,0.8723734789631731,0.579809607282128,0.6586795641852828,0.3728759270441357,0.4554197983556437,0.2029471718575754
3403,17267,2024-09-08,津,6,1,0.3185513250699192,0.217375077914157,0.1761230725381581,0.08505870340215944,0.1039488264346444,0.09894299464096191,0.827811803931823,0.4576753074242667,0.6908739917884266,0.36953982534949636,0.2773493475822014,0.23783320334616315
3404,17268,2024-09-08,津,7,3,0.2732057472759871,0.2081617339141245,0.1566243839915336,0.11344502637322075,0.10429641970851847,0.14426668873661538,0.8411633195477402,0.5271701678710295,0.5132215255001593,0.45377611931180223,0.3507317262670017,0.24031476238095958
3405,17271,2024-09-08,福岡,1,1,0.41876409602618425,0.10569303919549766,0.06585563908660876,0.20880884340780312,0.13815739632597349,0.06272098595793252,0.915397831170384,0.6877197100418319,0.3649046641521183,0.35011509631562715,0.3906575898717567,0.19568962229300937
3406,17278,2024-09-08,福岡,8,2,0.28023615467833857,0.24846898473423598,0.11416841668115797,0.14591057758557635,0.17924589741039693,0.03196996891029417,0.8638635851645305,0.6156428213955416,0.34988176027548057,0.43398108033694577,0.5877862950968107,0.15553521377014773
3407,17280,2024-09-08,芦屋,1,1,0.3965719959176056,0.18981747816259417,0.14475973226059655,0.08183073323222528,0.12264882420074624,0.06437123622623231,0.9364111081738168,0.5877822635556387,0.5838173564935277,0.41276149728398487,0.2472473133607638,0.14900967281621474
3408,17281,2024-09-08,芦屋,2,1,0.522039993658613,0.05984363002601265,0.11374357411187568,0.14545701001068512,0.08589037588059159,0.07302541631222219,0.9406589140067504,0.3118910073950049,0.6243050079279051,0.5693352539858854,0.16851294966785058,0.2535376057078481
3409,17284,2024-09-08,芦屋,5,1,0.43713410795239904,0.07195126752397199,0.15419667073990878,0.0537442367218856,0.12469376720216004,0.1582799498596746,0.9370015291568131,0.4216346414109951,0.5984353349159589,0.20285072548038593,0.3428334859665703,0.4520908219081998
3410,17292,2024-09-08,若松,5,1,0.38925519368815287,0.14720685156267987,0.06802115590762915,0.16481049727568725,0.12881251783086348,0.1018937837349873,0.9483181549957955,0.5337238537083743,0.3683057983835248,0.6958315800657257,0.23403349452583555,0.3023985369822359
3411,17305,2024-09-09,丸亀,1,2,0.20840463540867188,0.10665726733078108,0.08272482798084882,0.26196310647819243,0.16099058415083675,0.179259578650669,0.8343717782704075,0.49559115234226403,0.3610430364517673,0.577393815649432,0.49397446012689084,0.33836827314228823
3412,17306,2024-09-09,丸亀,2,2,0.21481434198208837,0.22728887795957897,0.12086068552737823,0.15442633844955095,0.2684738071921752,0.014135948889228268,0.7471532296753727,0.6287006780460669,0.5312871227216845,0.5044892949903709,0.48522783898071187,0.02922609212875606
3413,17313,2024-09-09,丸亀,9,1,0.1976163849606576,0.10599892055354913,0.3295604696485767,0.1135320715452674,0.2240153538797778,0.02927679941217136,0.8402672420062853,0.48665429472011884,0.7164992311714637,0.4086359574710394,0.38178065469191136,0.17537624150218753
3414,17315,2024-09-09,大村,2,1,0.19734994772489287,0.329393968154682,0.14951895050067884,0.16711601552578526,0.015371007809835566,0.14125011028412532,0.867617232474253,0.8101677746848813,0.4440401192469098,0.4563268902227516,0.06934743814295602,0.41902224900791124
3415,17339,2024-09-09,常滑,9,4,0.18999824871635446,0.09180058246157516,0.062050849982749054,0.5121673177411472,0.0908778591408808,0.053105141957293205,0.8984289486065188,0.4064504418337954,0.2780841192797824,0.7873194697224408,0.40852476370115637,0.27343287838757935
3416,17340,2024-09-09,平和島,1,2,0.10500341182463266,0.24639024455975242,0.4116337601494024,0.08228681438135059,0.08187384364014282,0.0728119254447192,0.7835720553157718,0.6448165615231849,0.8302049248088668,0.32830869875540203,0.19691693134563726,0.06721985281182231
3417,17344,2024-09-09,平和島,5,1,0.5371183658167563,0.07920097723000366,0.063312247931038,0.20718382096484253,0.014947336767261822,0.09823725129009761,0.9278456659035282,0.5790676970825918,0.3374848920907735,0.5942555409049659,0.12893313343220747,0.44429809095682155
3418,17345,2024-09-09,平和島,6,4,0.06989369847715572,0.42707799900119575,0.10404774243483185,0.31906794697663854,0.053694309371265944,0.02621830373891226,0.5558972763788338,0.7308884909514065,0.5118976434957485,0.7416019552172641,0.31441933724595683,0.11779626268692585
3419,17353,2024-09-09,徳山,5,2,0.10492947276821617,0.47817890106050603,0.07261474886037003,0.2168900527387622,0.044528693001155674,0.08285813157098984,0.7073507007450662,0.7854491435628397,0.39906308746017216,0.7451260311645607,0.1481220653335385,0.25475717954954136
3420,17355,2024-09-09,徳山,7,3,0.11114984673770847,0.13296782376433033,0.19230870245190748,0.3727241602832656,0.08942965563575878,0.10141981112702941,0.491512858216452,0.3800680727713752,0.5836235465362986,0.6899001314696707,0.3545217178564751,0.30049565081208723
3421,17362,2024-09-09,桐生,6,3,0.22125961382482223,0.12097698722317819,0.20976974598529588,0.1728304935962681,0.19715608722851502,0.0780070721419204,0.8544007058172024,0.3910945984246848,0.588980423658617,0.4710469243069168,0.4033673818992074,0.15116294947867667
3422,17367,2024-09-09,津,2,3,0.20694751972193762,0.12584769117302239,0.19977015248570817,0.1693908537540625,0.06940739636894273,0.22863638649632662,0.8359822247546508,0.5735300758367168,0.5950195944433904,0.37651230919778356,0.3449834937793185,0.2986565144912386
